n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
128,4,3,0.85,0.3625979423522949,0.6039402484893799,0.03310144320130348,0.05193181708455086,0.33267607515858066,0.017136072056943816,52501,45546.16129032258,True,25,31,3
128,4,3,0.9,0.4489780366420746,0.6543738842010498,0.02130087837576866,0.0386570505797863,0.3818431438938264,0.03544456775415597,60001,50626.8064516129,True,25,31,3
128,4,3,0.95,0.595528781414032,0.509796142578125,0.011034510098397732,0.02728133462369442,0.38933455559515184,0.06976989276118775,60001,50384.87096774193,False,25,31,3
128,4,4,0.85,0.4127190411090851,0.587454080581665,0.032151706516742706,0.054746728390455246,0.38353773470847835,0.01856759956991893,107501,81352.6129032258,False,24,31,3
128,4,4,0.9,0.43084201216697693,0.5987877249717712,0.020443357527256012,0.03591860830783844,0.4285636899932738,0.02181521360207654,33941,73449.3870967742,True,25,31,3
128,4,4,0.95,0.4326607584953308,0.6541875600814819,0.010350285097956657,0.018243562430143356,0.4155678076128806,0.018753937685720416,57501,48852.6129032258,True,24,31,3
128,8,1,0.85,0.0,1.0,0.0389336496591568,0.0389336496591568,-1.2734904923187667e-08,1.199501500281779e-07,8000,12933.4,True,9,15,3
128,8,1,0.9,7.118300970887503e-08,1.0,0.02616697922348976,0.02616698108613491,7.578627313857092e-08,1.7666475219646506e-07,20000,12933.4,False,9,15,3
128,8,1,0.95,5.901816280129424e-07,1.0,0.0126241985708475,0.0126242060214281,9.793886685353451e-08,3.857150492974489e-07,10001,12933.4,True,9,15,3
128,8,2,0.85,0.8827410340309143,0.6769493818283081,0.031647197902202606,0.26989150047302246,0.6911646929525194,0.20902060325981336,77501,54020.04761904762,False,18,21,3
128,8,2,0.9,0.9254396557807922,0.7352555990219116,0.019812479615211487,0.2657240033149719,0.7404398532187353,0.22387193060813634,113137,58581.65573770492,True,57,61,6
128,8,2,0.95,0.9882912039756775,0.7268270254135132,0.00794164463877678,0.6782653331756592,0.9134048703240185,0.11004948544152629,113137,76516.12195121951,True,37,41,4
128,8,3,0.85,0.5156155228614807,0.706960916519165,0.026697268709540367,0.05511587858200073,0.5055832508064452,0.02745859342852453,70001,50805.76190476191,True,17,21,3
128,8,3,0.9,0.6932072043418884,0.6060488224029541,0.015162952244281769,0.049424104392528534,0.698016478997338,0.191924293446323,67882,68680.67032967033,True,87,91,7
128,8,3,0.95,0.9209331274032593,0.6336431503295898,0.006154355593025684,0.07783746719360352,0.8442831453753681,0.1962771162961946,82501,84625.87804878049,True,37,41,4
128,8,4,0.85,0.593329906463623,0.5653970837593079,0.0238959863781929,0.0587601438164711,0.49191627583720465,0.1387620684506085,33941,102701.0,True,20,22,4
128,8,4,0.9,0.8982590436935425,0.6262810826301575,0.013608324341475964,0.133754700422287,0.6470618826868646,0.09471557744209456,203646,128805.24083769633,True,188,191,10
128,8,4,0.95,0.9708916544914246,0.6445516347885132,0.004253052175045013,0.14611199498176575,0.6838855982149163,0.2961353164822626,203646,170457.73076923078,True,51,52,5
128,16,1,0.85,2.2452167058872874e-07,1.0,0.033184219151735306,0.0331842266023159,7.441087367017948e-08,2.223914550691988e-07,20000,12933.4,False,9,15,3
128,16,1,0.9,0.0,1.0,0.0214726850390434,0.0214726850390434,-8.607054411413628e-08,2.6305552244005716e-07,10001,12933.4,True,9,15,3
128,16,1,0.95,1.287403620153782e-06,1.0,0.009404326789081097,0.009404338896274567,3.480936783262223e-07,7.586634283589324e-07,20000,12933.4,False,9,15,3
128,16,2,0.85,0.9320064783096313,0.7627596259117126,0.022457875311374664,0.33029410243034363,0.8288349914881918,0.11546755403699488,67882,72307.25,True,69,72,6
128,16,2,0.9,0.9237208962440491,0.7862861156463623,0.012051481753587723,0.15799202024936676,0.8597371490990243,0.12000908548649541,113137,70601.48780487805,True,37,41,4
128,16,2,0.95,0.9710617065429688,0.8104408383369446,0.0037294640205800533,0.12887680530548096,0.9565755825647166,0.03522089885084405,67882,69452.40845070423,True,71,71,5
128,16,3,0.85,0.918660044670105,0.6901106238365173,0.018089234828948975,0.22239063680171967,0.5237293808188822,0.34523094917618924,33941,100944.33333333333,True,39,42,5
128,16,3,0.9,0.8013301491737366,0.7822222113609314,0.008937000297009945,0.04498422518372536,0.47394653691888033,0.3915603746252534,33941,83384.80952380953,True,39,42,5
128,16,3,0.95,0.9900032877922058,0.8475483655929565,0.0028634739574044943,0.28644081950187683,0.5323239475725462,0.4597919659138617,33941,36337.36363636364,True,18,22,4
128,16,4,0.85,0.9717800617218018,0.655933141708374,0.01376750785857439,0.48786431550979614,0.5230936257928283,0.45601773619937763,203646,136005.7093023256,True,169,172,9
128,16,4,0.9,0.9212027192115784,0.7388646006584167,0.005434596911072731,0.06896942108869553,0.4740911064114838,0.43963736558148564,203646,132236.57692307694,True,49,52,5
128,16,4,0.95,0.9815257787704468,0.8435109853744507,0.002458241768181324,0.13306443393230438,0.4472284062252253,0.4884970945668862,33941,29973.727272727272,True,21,22,4
128,32,1,0.85,9.165626124740812e-07,1.0,0.0223542489111423,0.0223542694002389,1.8811606092109893e-07,4.935407776946848e-07,10001,12933.4,True,9,15,3
128,32,1,0.9,6.690388545393944e-07,1.0,0.012528257444500923,0.012528265826404095,1.530924095050068e-07,4.5405112298744487e-07,20000,12933.4,False,9,15,3
128,32,1,0.95,2.507721887923253e-07,1.0,0.0037138082552701235,0.003713809186592698,-2.839120118854529e-07,1.355635355014494e-06,20000,12933.4,False,9,15,3
128,32,2,0.85,0.9937924742698669,0.7734717130661011,0.011924173682928085,1.9209239482879639,0.8385167116390877,0.2509817427960476,33941,72639.03278688525,True,58,61,6
128,32,2,0.9,0.993803083896637,0.8487486839294434,0.005857311189174652,0.9451934695243835,0.8065469358266601,0.27491775364122045,33941,67233.58064516129,True,58,62,7
128,32,2,0.95,0.9314668774604797,0.9401839971542358,0.0007353046094067395,0.010729318484663963,0.3987387694479722,0.359065588859475,33941,62717.45161290323,True,58,62,7
128,32,3,0.85,0.9874001145362854,0.791359543800354,0.00940175261348486,0.7461764216423035,0.6984849285079344,0.43957472288069815,33941,31862.904761904763,True,38,42,6
128,32,3,0.9,0.9846532344818115,0.8605653643608093,0.00381107022985816,0.24833233654499054,0.6185099662528349,0.4397299683841789,67882,47530.583333333336,True,69,72,7
128,32,3,0.95,0.9023917317390442,0.9284630417823792,0.00039989061770029366,0.004096983000636101,0.5536511400893376,0.3847615843290782,33941,46870.86111111111,True,70,72,7
128,32,4,0.85,0.954687774181366,0.7953912019729614,0.00831097923219204,0.1834159940481186,0.7274794879329468,0.3984568661756286,33941,116568.74774774775,True,217,222,12
128,32,4,0.9,0.9846533536911011,0.8605653643608093,0.0038110853638499975,0.24833443760871887,0.7097103554707292,0.3991453249729578,67882,53026.098039215685,True,99,102,8
128,32,4,0.95,0.9023924469947815,0.9284630417823792,0.00039989250944927335,0.0040970309637486935,0.4492951007330253,0.4217331234871045,33941,56383.5,True,131,132,8
128,64,1,0.85,0.0,1.0,0.0036408675368875265,0.0036408675368875265,-2.8052065961977256e-07,9.454681180614004e-07,8000,12933.4,True,9,15,3
128,64,1,0.9,1.570127665218024e-06,1.0,0.0015570085961371,0.0015570110408589,3.2177807346063977e-07,9.287071688153479e-07,10001,12933.4,True,9,15,3
128,64,1,0.95,0.0,1.0,0.0003944499185308814,0.0003944499185308814,-6.217017282021213e-07,1.7856807413597315e-06,8000,12933.4,True,9,15,3
128,64,2,0.85,0.9725905656814575,0.9037174582481384,0.001447533257305622,0.05281182751059532,0.7407424962822053,0.25710305578694087,33941,110956.26315789473,True,35,38,5
128,64,2,0.9,0.9882948994636536,0.921167254447937,0.0005041769472882152,0.04307420551776886,0.5823149619682226,0.38711719247520604,67882,94416.14705882352,True,63,68,6
128,64,2,0.95,0.9735677242279053,0.9847376346588135,5.4378455388359725e-05,0.002057648031041026,0.36239736181559923,0.44440026709526276,67882,56763.421875,True,125,128,7
128,64,3,0.85,0.9110985398292542,0.8719835877418518,0.000990066328085959,0.011136778630316257,0.448822900091605,0.40205784557265806,33941,47243.23880597015,True,65,67,5
128,64,3,0.9,0.9328966736793518,0.9219846725463867,0.00027241327916271985,0.00405974593013525,0.4814393240120869,0.3958386634492869,33941,47243.23880597015,True,67,67,5
128,64,3,0.95,0.9495563507080078,0.9560508131980896,3.9814705814933404e-05,0.0007894787122495472,0.23062747259143576,0.3521974341871035,67882,64205.69387755102,True,146,147,7
128,64,4,0.85,0.9110976457595825,0.8719835877418518,0.0009900766890496016,0.011136786080896854,0.4691876898169627,0.4236612706101003,33941,49668.611940298506,True,64,67,5
128,64,4,0.9,0.9328981637954712,0.9219846725463867,0.0002724083315115422,0.0040597631596028805,0.4345027055011659,0.4480284958282418,33941,59090.299363057326,True,154,157,7
128,64,4,0.95,0.0,0.5,1.0308502912521362e-05,2.0617005825042725e-05,0.2605539257431819,0.37866646561311135,203646,70054.7284768212,True,300,302,24
